chr3_134779738_134779881	ENSG00000154928.18	0.685185
chr3_37898001_37898228	ENSG00000144677.15	0.0625
chr3_122826800_122827065	ENSG00000138463.9	0.94
chr3_39109085_39109214	ENSG00000168026.18	0.789474
chr3_10200369_10200515	ENSG00000134070.5	0.944444
chr3_97765991_97766089	ENSG00000113966.10	0.124224
chr3_12506708_12506835	ENSG00000154743.18	0.263158
chr3_85979164_85979283	ENSG00000175161.13	0.104938
chr3_39110029_39110139	ENSG00000168026.18	0.783784
chr3_113581361_113581444	ENSG00000072858.10	0.904762
chr3_141915970_141916020	ENSG00000069849.11	0.929577
chr3_196885151_196886694	ENSG00000119231.11	0.927083
chr3_37337143_37337163	ENSG00000144674.16	0.896
chr3_193617784_193617837	ENSG00000198836.10	0.185567
chr3_129514389_129514554	ENSG00000163913.12	0.826087
chr3_182905794_182905919	ENSG00000058063.16	0.37931
chr3_131027930_131028002	ENSG00000114670.14	0.230769
chr3_51348852_51348938	ENSG00000088538.13	0.909091
chr3_138209817_138209893	ENSG00000114098.18	0.725888
chr3_141902136_141902227	ENSG00000069849.11	0.129032
chr3_10209589_10209692	ENSG00000134070.5	0.941176
chr3_10146514_10146636	ENSG00000134086.8	0.891892
chr3_151372066_151372189	ENSG00000144893.12	0.0833333
chr3_151402928_151402978	ENSG00000144893.12	0.0740741
chr3_179615983_179616049	ENSG00000136521.13	0.864407
chr3_169774031_169774097	ENSG00000085274.15	0.0684932
chr3_94035331_94035436	ENSG00000169379.16	0.939024
chr3_130894590_130894775	ENSG00000017260.19	0.880184
chr3_47342719_47342830	ENSG00000114648.12	0.916667
chr3_113875484_113875587	ENSG00000178075.20	0.858647
chr3_40528206_40528245	ENSG00000172888.12	0.116279
chr3_179614971_179615059	ENSG00000136521.13	0.849057
chr3_186784962_186785101	ENSG00000156976.17	0.634921
chr3_11299362_11299416	ENSG00000197548.12	0.941176
chr3_50577826_50577875	ENSG00000114735.9	0.923077
chr3_141559894_141559995	ENSG00000155903.13	0.95
chr3_155906160_155906263	ENSG00000163655.16	0.943662
chr3_7691210_7691328	ENSG00000196277.16	0.6
chr3_126730561_126730630	ENSG00000159685.11	0.90625
chr3_101816795_101817001	ENSG00000144815.16	0.923077
chr3_54987683_54987753	ENSG00000157445.15	0.929688
chr3_43289740_43289789	ENSG00000163788.14	0.111111
chr3_184893234_184893412	ENSG00000156931.15	0.12
chr3_9380503_9380618	ENSG00000134077.16	0.884615
chr3_48945136_48945181	ENSG00000177479.19	0.473684
chr3_121282266_121282337	ENSG00000145087.12	0.202797
chr3_51684413_51684634	ENSG00000164081.12	0.934524
chr3_66236544_66236700	ENSG00000144741.17	0.639344
chr3_121911574_121911666	ENSG00000163406.11	0.8
chr3_113901031_113901146	ENSG00000178075.20	0.854015
chr3_179225962_179226040	ENSG00000121879.5	0.944954
chr3_37361243_37361305	ENSG00000144674.16	0.188034
chr3_180604852_180605007	ENSG00000163728.11	0.94176
chr3_33821955_33822082	ENSG00000170248.15	0.933714
chr3_43717671_43717857	ENSG00000011198.10	0.9375
chr3_151192550_151192654	ENSG00000144893.12	0.692308
chr3_151193490_151193666	ENSG00000144893.12	0.914286
chr3_129517469_129517594	ENSG00000163913.12	0.921053
chr3_10840939_10840993	ENSG00000132164.10	0.0701754
chr3_9689964_9690143	ENSG00000163719.20	0.75
chr3_141913652_141913836	ENSG00000069849.11	0.936909
chr3_97892860_97892993	ENSG00000080200.10	0.882353
chr3_33359283_33359357	ENSG00000153558.16	0.916667
chr3_15245526_15245671	ENSG00000131375.10	0.944444
chr3_132484588_132484672	ENSG00000138246.17	0.909091
chr3_184387374_184387477	ENSG00000090539.15	0.895044
chr3_121854687_121854823	ENSG00000145088.9	0.327586
chr3_12528888_12528924	ENSG00000154743.18	0.923077
chr3_9468519_9468575	ENSG00000168137.18	0.0615385
chr3_100558405_100558589	ENSG00000181458.10	0.909091
chr3_151159832_151160101	ENSG00000144893.12	0.916667
chr3_182844514_182844597	ENSG00000058063.16	0.517241
chr3_33358967_33359021	ENSG00000153558.16	0.911765
chr3_52198672_52198848	ENSG00000023330.15	0.075
chr3_88126134_88126269	ENSG00000175105.7	0.915493
chr3_96936014_96936133	ENSG00000080224.17	0.0982143
chr3_180914652_180914995	ENSG00000114416.18	0.0626058
chr3_54885489_54885586	ENSG00000157445.15	0.848485
chr3_93995874_93995944	ENSG00000169379.16	0.734694
chr3_183636221_183636311	ENSG00000114796.16	0.3125
chr3_190556130_190556216	ENSG00000196083.10	0.246154
chr3_113936266_113936442	ENSG00000178075.20	0.909091
chr4_168479636_168479803	ENSG00000181381.13	0.214286
chr4_128992167_128992237	ENSG00000151466.12	0.892857
chr4_41065576_41065673	ENSG00000163697.17	0.876712
chr4_17707649_17707784	ENSG00000047662.5	0.923077
chr4_84789726_84789907	ENSG00000163625.15	0.935484
chr4_67522201_67522512	ENSG00000145241.11	0.161961
chr4_168419302_168419397	ENSG00000181381.13	0.945946
chr4_185461049_185461159	ENSG00000168491.10	0.684211
chr4_4286519_4286572	ENSG00000145220.14	0.941176
chr4_1108343_1108404	ENSG00000178222.13	0.865854
chr4_139116649_139116751	ENSG00000109381.20	0.255952
chr4_98105953_98106064	ENSG00000163116.10	0.733333
chr4_48502828_48502845	ENSG00000075539.15	0.92823
chr4_112623817_112623876	ENSG00000138658.15	0.708543
chr4_112548253_112548380	ENSG00000138658.15	0.172414
chr4_105437950_105438036	ENSG00000138777.20	0.829268
chr4_145885678_145886158	ENSG00000151612.18	0.944444
chr4_47862846_47862915	ENSG00000170448.12	0.859375
chr4_16202462_16202580	ENSG00000169762.17	0.9375
chr4_76384088_76384415	ENSG00000163749.17	0.793103
chr4_177436276_177436351	ENSG00000038002.9	0.392857
chr4_75614255_75614449	ENSG00000138769.11	0.948718
chr4_128942996_128943188	ENSG00000151466.12	0.770833
chr4_16196658_16196723	ENSG00000169762.17	0.075
chr4_98134347_98134459	ENSG00000163116.10	0.75
chr4_10454594_10454988	ENSG00000178163.8	0.162162
chr4_174810012_174810079	ENSG00000145451.13	0.103896
chr4_98061288_98061381	ENSG00000163116.10	0.1
chr4_654065_654213	ENSG00000242686.4	0.170732
chr4_48899829_48899925	ENSG00000145247.12	0.756098
chr4_98063780_98063872	ENSG00000163116.10	0.1
chr4_10454805_10454988	ENSG00000178163.8	0.162162
chr4_84733382_84733609	ENSG00000163625.15	0.942857
chr4_168998202_168998285	ENSG00000145439.12	0.114286
chr4_103153047_103153250	ENSG00000138778.13	0.7
chr4_48710519_48710698	ENSG00000075539.15	0.910931
chr4_76396269_76396486	ENSG00000163749.17	0.833333
chr4_75974076_75974133	ENSG00000198301.12	0.827778
chr4_73113792_73113908	ENSG00000132466.19	0.923875
chr4_98095527_98095555	ENSG00000163116.10	0.2
chr4_169599100_169599197	ENSG00000137601.17	0.771875
chr4_84796521_84796752	ENSG00000163625.15	0.863636
chr4_151181689_151181729	ENSG00000109686.18	0.129032
chr4_75918761_75918789	ENSG00000138744.16	0.636364
chr4_105456681_105456745	ENSG00000138777.20	0.69863
chr4_98109193_98109305	ENSG00000163116.10	0.714286
chr4_42569161_42569205	ENSG00000124406.16	0.214286
chr4_48571684_48571895	ENSG00000075539.15	0.108108
chr4_46332615_46332682	ENSG00000151834.15	0.926471
chr4_76136186_76136412	ENSG00000138750.15	0.938596
chr4_73064778_73064899	ENSG00000163626.17	0.95
chr4_139067684_139067770	ENSG00000109381.20	0.885057
chr4_113455726_113455821	ENSG00000145349.17	0.192771
chr4_89018890_89019094	ENSG00000138640.15	0.0769231
chr4_99928542_99928617	ENSG00000164031.17	0.068
chr4_113548657_113548729	ENSG00000145349.17	0.9375
chr4_156770534_156770643	ENSG00000145431.11	0.0625
chr4_112547285_112547408	ENSG00000138658.15	0.638554
chr4_120848442_120848497	ENSG00000138738.10	0.0681818
chr4_108750936_108751018	ENSG00000164089.9	0.931507
chr4_38776110_38776207	ENSG00000174123.11	0.1
chr4_16213768_16213898	ENSG00000169762.17	0.911392
chr4_83463494_83463608	ENSG00000163322.14	0.95
chr4_84726861_84726911	ENSG00000163625.15	0.305556
chr4_82356537_82356683	ENSG00000138668.19	0.507519
chr4_168377728_168377843	ENSG00000181381.13	0.543478
chr4_106237491_106237538	ENSG00000145348.17	0.140845
chr4_65490377_65490712	ENSG00000145242.13	0.935484
chr4_39323340_39323417	ENSG00000035928.16	0.873134
chr4_169007636_169007756	ENSG00000145439.12	0.886957
chr4_52907457_52907591	ENSG00000184178.16	0.911111
chr4_113504976_113505035	ENSG00000145349.17	0.153846
chr4_8373561_8373628	ENSG00000087008.16	0.614458
chr4_56382477_56382597	ENSG00000157426.14	0.943781
chr4_112589724_112589874	ENSG00000138658.15	0.8
chr4_182916419_182916539	ENSG00000129187.14	0.0909091
chr4_88805011_88805052	ENSG00000138640.15	0.677419
chr4_150906297_150906405	ENSG00000198589.14	0.933333
chr4_185374319_185374461	ENSG00000109771.15	0.906977
chr4_120798267_120798424	ENSG00000138738.10	0.941176
chr4_168928537_168928677	ENSG00000145439.12	0.176471
chr4_113547644_113547716	ENSG00000145349.17	0.0638298
chr4_41142987_41143142	ENSG00000163697.17	0.923077
chr4_145763090_145763122	ENSG00000151612.18	0.166667
chr4_88990973_88991150	ENSG00000138640.15	0.636364
chr4_84932270_84932363	ENSG00000163625.15	0.930233
chr4_128965227_128965318	ENSG00000151466.12	0.580808
chr4_163612271_163613038	ENSG00000145416.13	0.308511
chr4_42590811_42590884	ENSG00000124406.16	0.692308
chr4_68332794_68332847	ENSG00000083896.12	0.503145
chr4_151226168_151226240	ENSG00000109686.18	0.0816327
chr4_1241325_1241519	ENSG00000159692.15	0.833333
chr4_106254947_106255047	ENSG00000145348.17	0.0983607
chr4_105703648_105703809	ENSG00000138785.15	0.0782609
chr4_36119650_36119718	ENSG00000047365.12	0.925
chr4_153712482_153712576	ENSG00000145428.15	0.878788
chr4_102672009_102672054	ENSG00000109323.11	0.176471
chr4_140925977_140926073	ENSG00000170153.11	0.810345
chr4_84794519_84794737	ENSG00000163625.15	0.923077
chr4_98099457_98099508	ENSG00000163116.10	0.1
chr4_88737472_88737555	ENSG00000138640.15	0.866667
chr4_152412480_152412529	ENSG00000109670.16	0.225352
chr4_2337620_2337704	ENSG00000159733.14	0.0714286
chr4_76382610_76382720	ENSG00000163749.17	0.526316
chr4_2006998_2007199	ENSG00000185049.16	0.5
chr4_95222210_95222266	ENSG00000182168.15	0.352941
chr4_163861175_163861250	ENSG00000145416.13	0.2
chr4_169438083_169438259	ENSG00000137601.17	0.881874
chr4_120799661_120799745	ENSG00000138738.10	0.933333
chr4_108760188_108760306	ENSG00000164089.9	0.860656
chr4_76147479_76147640	ENSG00000138750.15	0.182927
chr4_168370859_168371024	ENSG00000181381.13	0.0555556
chr4_109696410_109696486	ENSG00000138794.10	0.48
chr4_84808334_84808417	ENSG00000163625.15	0.347826
chr4_112587280_112587929	ENSG00000138658.15	0.944444
chr4_94303694_94303921	ENSG00000163106.11	0.0588235
chr4_48609744_48609823	ENSG00000075539.15	0.948148
chr4_168426771_168426909	ENSG00000181381.13	0.243243
chr4_147642787_147642940	ENSG00000164169.13	0.912621
chr4_84772835_84772929	ENSG00000163625.15	0.948718
chr4_84896911_84897010	ENSG00000163625.15	0.815642
chr4_17886068_17886161	ENSG00000178177.15	0.937107
chr4_98132445_98132603	ENSG00000163116.10	0.0833333
chr4_112609379_112609429	ENSG00000138658.15	0.813953
chr4_38775775_38775963	ENSG00000174123.11	0.181818
chr4_48571690_48571895	ENSG00000075539.15	0.12
chr4_75607183_75607361	ENSG00000138769.11	0.913934
chr4_156861429_156861489	ENSG00000145431.11	0.133333
chr4_76384556_76384665	ENSG00000163749.17	0.684211
chr4_73115821_73115916	ENSG00000132466.19	0.940678
chr4_145763402_145763468	ENSG00000151612.18	0.147059
chr4_3037374_3037511	ENSG00000125388.20	0.451613
chr4_7009877_7009948	ENSG00000132405.19	0.814815
chr4_176111575_176111703	ENSG00000150627.15	0.926554
chr4_25388717_25388743	ENSG00000053900.10	0.875
chr4_121809967_121810099	ENSG00000123737.13	0.851485
chr4_143197823_143197924	ENSG00000170185.10	0.8
chr4_87980393_87980434	ENSG00000118785.14	0.698103
chr4_3386416_3386437	ENSG00000159788.19	0.0634921
chr4_2909339_2909431	ENSG00000087274.17	0.0954774
chr4_176096463_176096585	ENSG00000150627.15	0.115854
chr4_55888888_55888932	ENSG00000090989.18	0.0864198
chr4_88057983_88058103	ENSG00000118762.8	0.301961
chr4_153292982_153293133	ENSG00000109654.15	0.898734
chr4_27002927_27003104	ENSG00000109689.17	0.893939
chr4_113323759_113323794	ENSG00000145362.20	0.0614035
chr4_40100036_40100126	ENSG00000078177.14	0.424242
chr4_128091347_128091512	ENSG00000138709.19	0.916427
chr4_37844364_37844553	ENSG00000169299.14	0.666667
chr4_38878071_38878426	ENSG00000197712.12	0.802632
chr4_40097227_40097569	ENSG00000078177.14	0.238095
chr4_947709_947892	ENSG00000127419.17	0.463415
chr4_105241339_105241429	ENSG00000168769.13	0.333333
chr4_51908920_51908975	ENSG00000109184.15	0.0980392
chr4_113331972_113332070	ENSG00000145362.20	0.21875
chr4_86753009_86753065	ENSG00000163629.13	0.326087
chr4_90723914_90723991	ENSG00000184305.15	0.927083
chr4_157152718_157153010	ENSG00000109738.11	0.90678
chr4_41687840_41687917	ENSG00000064042.18	0.4
chr4_59430_59556	ENSG00000272602.6	0.866029
chr4_183682732_183682825	ENSG00000168538.16	0.8125
chr4_76078765_76079141	ENSG00000156219.16	0.205882
chr4_128092777_128093031	ENSG00000138709.19	0.0722543
chr4_158235438_158235505	ENSG00000164124.11	0.717877
chr4_150199028_150199078	ENSG00000170390.16	0.0740741
chr4_3022414_3022451	ENSG00000125388.20	0.94
chr4_183684145_183684223	ENSG00000168538.16	0.944444
chr4_15516625_15516756	ENSG00000048342.16	0.931034
chr4_75515433_75515532	ENSG00000174796.12	0.945455
chr4_143441897_143441999	ENSG00000109458.8	0.0526316
chr4_6876660_6876757	ENSG00000170871.12	0.944444
chr4_15528620_15528726	ENSG00000048342.16	0.925
chr4_39194544_39194659	ENSG00000157796.18	0.464286
chr4_128001716_128001760	ENSG00000164074.15	0.0833333
chr4_176157794_176158027	ENSG00000150627.15	0.166667
chr4_3038376_3038513	ENSG00000125388.20	0.237288
chr4_176115796_176115979	ENSG00000150627.15	0.664948
chr4_87980046_87980126	ENSG00000118785.14	0.82409
chr4_88499926_88499992	ENSG00000138646.9	0.941176
chr4_123056387_123056440	ENSG00000145375.8	0.916667
chr4_3035386_3035523	ENSG00000125388.20	0.390625
chr4_2926642_2926675	ENSG00000087274.17	0.455645
chr4_128082165_128082305	ENSG00000138709.19	0.900322
chr4_88500915_88500985	ENSG00000138646.9	0.944444
chr4_44688007_44688146	ENSG00000151806.14	0.22449
chr4_84638924_84638992	ENSG00000163624.6	0.782609
chr4_87106730_87106888	ENSG00000172493.21	0.0909091
chr4_108019540_108019666	ENSG00000138796.17	0.818182
chr4_55974746_55974969	ENSG00000174799.11	0.716814
chr4_185436284_185436359	ENSG00000205129.8	0.347826
chr4_4306138_4306184	ENSG00000168826.16	0.3125
chr4_44690717_44690860	ENSG00000151806.14	0.947368
chr4_20702141_20702221	ENSG00000163138.19	0.2
chr4_15533193_15533333	ENSG00000048342.16	0.909091
chr4_86701241_86701801	ENSG00000163629.13	0.864865
chr4_174297966_174298062	ENSG00000164118.13	0.897059
chr4_157361538_157361652	ENSG00000120251.20	0.317048
chr4_3029201_3029409	ENSG00000125388.20	0.57971
chr4_39062559_39063035	ENSG00000109790.16	0.469512
chr4_107938038_107938176	ENSG00000155016.18	0.107143
chr4_3009648_3009711	ENSG00000125388.20	0.583333
chr4_38118033_38118192	ENSG00000065882.16	0.945578
chr4_151100975_151101162	ENSG00000145425.10	0.934066
chr4_183683975_183684054	ENSG00000168538.16	0.947368
chr4_189955037_189955151	ENSG00000109536.12	0.944444
chr4_61912719_61912757	ENSG00000150471.16	0.772727
chr4_78847188_78847269	ENSG00000138756.17	0.913043
chr4_3019641_3019831	ENSG00000125388.20	0.941176
chr4_158593401_158593499	ENSG00000171509.16	0.894737
chr4_158685101_158685219	ENSG00000171503.12	0.942446
chr4_20716107_20716248	ENSG00000163138.19	0.333333
chr4_152870753_152870848	ENSG00000164144.16	0.396552
chr4_121809834_121809916	ENSG00000123737.13	0.134615
chr4_184661774_184661903	ENSG00000164306.11	0.638298
chr4_113278460_113278558	ENSG00000145362.20	0.686047
chr4_105190360_105190505	ENSG00000168769.13	0.617886
chr4_61517315_61517518	ENSG00000150471.16	0.287179
chr4_86693587_86693674	ENSG00000163629.13	0.775
chr4_122336192_122336353	ENSG00000138688.15	0.948718
chr4_113151080_113151124	ENSG00000145362.20	0.0743243
chr4_179566_179647	ENSG00000250312.8	0.1
chr4_158700875_158700919	ENSG00000171503.12	0.122449
chr4_95119919_95119979	ENSG00000138696.11	0.125
chr4_153294305_153294485	ENSG00000109654.15	0.927273
chr4_168877723_168878394	ENSG00000129116.19	0.915584
chr4_15515868_15516004	ENSG00000048342.16	0.935484
chr4_26620613_26620688	ENSG00000109680.11	0.921739
chr4_15590764_15590883	ENSG00000048342.16	0.0625
chr4_75521736_75521861	ENSG00000174796.12	0.925
chr4_143437999_143438600	ENSG00000109458.8	0.944444
chr4_39126694_39126857	ENSG00000109790.16	0.684211
chr4_15537899_15538137	ENSG00000048342.16	0.875
chr4_48857213_48857365	ENSG00000109180.14	0.635036
chr4_139678543_139678642	ENSG00000085871.9	0.87234
chr4_26614408_26614453	ENSG00000109680.11	0.934307
chr4_15527447_15527656	ENSG00000048342.16	0.921053
chr4_15555072_15555210	ENSG00000048342.16	0.857143
chr4_15008338_15008427	ENSG00000137449.16	0.264706
chr4_44691666_44691799	ENSG00000151806.14	0.944444
chr4_82451043_82451245	ENSG00000145293.16	0.923077
chr4_51911070_51911174	ENSG00000109184.15	0.910448
chr4_343782_343908	ENSG00000131127.14	0.923706
chr4_122336881_122337020	ENSG00000138688.15	0.947368
chr4_39462196_39462289	ENSG00000121897.15	0.765217
chr4_184657082_184657320	ENSG00000164306.11	0.909091
chr4_128206428_128206537	ENSG00000138709.19	0.902913
chr4_5731425_5731657	ENSG00000072840.13	0.941176
chr4_26362446_26362628	ENSG00000168214.20	0.36
chr4_40073455_40073551	ENSG00000078177.14	0.711864
chr4_88383221_88383380	ENSG00000138642.15	0.923077
chr4_145110968_145111064	ENSG00000164163.11	0.907407
chr4_165228807_165228913	ENSG00000109466.14	0.933014
chr4_109481677_109481781	ENSG00000138802.11	0.230769
chr4_183193599_183193708	ENSG00000151718.16	0.882883
chr4_30989538_30989564	ENSG00000169851.15	0.333333
chr4_3027912_3028001	ENSG00000125388.20	0.482143
chr4_15574150_15574326	ENSG00000048342.16	0.833333
chr4_530436_530745	ENSG00000174227.16	0.822581
chr4_26613169_26613241	ENSG00000109680.11	0.939597
chr4_15553158_15553305	ENSG00000048342.16	0.857143
chr4_173298115_173298297	ENSG00000109586.12	0.333333
chr4_123057209_123057288	ENSG00000145375.8	0.909091
chr4_88489166_88489336	ENSG00000138646.9	0.916667
chr4_15550824_15550980	ENSG00000048342.16	0.833333
chr4_158612130_158612201	ENSG00000171509.16	0.95
chr4_39199478_39199593	ENSG00000157796.18	0.930769
chr4_948116_948615	ENSG00000127419.17	0.592593
chr4_20709683_20709773	ENSG00000163138.19	0.8
chr4_15536920_15537076	ENSG00000048342.16	0.925926
chr5_140300416_140300582	ENSG00000113068.10	0.88946
chr5_9423094_9423238	ENSG00000112902.12	0.0512821
chr5_75137856_75137998	ENSG00000145700.10	0.875
chr5_36261939_36262042	ENSG00000164188.8	0.875
chr5_103097590_103097781	ENSG00000145723.17	0.859375
chr5_60799180_60799230	ENSG00000164181.14	0.647059
chr5_147397666_147397845	ENSG00000113657.13	0.857143
chr5_176385930_176386019	ENSG00000048162.21	0.111111
chr5_60004274_60004346	ENSG00000113448.19	0.176471
chr5_13882728_13882815	ENSG00000039139.9	0.9375
chr5_161326368_161326481	ENSG00000145864.13	0.121212
chr5_69313985_69314043	ENSG00000183323.13	0.454545
chr5_93994446_93994504	ENSG00000113391.19	0.0795107
chr5_171957597_171957698	ENSG00000072803.17	0.281481
chr5_138018955_138019146	ENSG00000031003.10	0.646154
chr5_147399082_147399252	ENSG00000113657.13	0.833333
chr5_75148576_75148628	ENSG00000145700.10	0.928571
chr5_37164273_37164327	ENSG00000197603.14	0.735294
chr5_147401540_147401696	ENSG00000113657.13	0.916667
chr5_75138846_75138983	ENSG00000145700.10	0.75
chr5_110627781_110627880	ENSG00000186952.15	0.843137
chr5_110528588_110528835	ENSG00000186952.15	0.25
chr5_93958777_93958968	ENSG00000113391.19	0.849398
chr5_179851243_179851424	ENSG00000161010.15	0.215385
chr5_98904897_98905098	ENSG00000153922.10	0.898529
chr5_134632077_134632195	ENSG00000152700.14	0.0853659
chr5_9337713_9337812	ENSG00000112902.12	0.918919
chr5_13902053_13902138	ENSG00000039139.9	0.923077
chr5_147040717_147040805	ENSG00000156475.18	0.0665557
chr5_94074646_94074769	ENSG00000113391.19	0.626993
chr5_137956477_137956542	ENSG00000031003.10	0.156398
chr5_115230976_115231021	ENSG00000164219.10	0.730769
chr5_75193311_75193591	ENSG00000145700.10	0.666667
chr5_70196878_70196970	ENSG00000254701.3	0.0819672
chr5_13928094_13928178	ENSG00000039139.9	0.909091
chr5_31531450_31531525	ENSG00000113360.16	0.633333
chr5_75154201_75154345	ENSG00000145700.10	0.769231
chr5_132708903_132708978	ENSG00000131437.15	0.375
chr5_13920480_13920617	ENSG00000039139.9	0.931034
chr5_147671678_147671954	ENSG00000176049.16	0.87715
chr5_132227086_132227221	ENSG00000072682.18	0.0540541
chr5_160089506_160089610	ENSG00000170234.13	0.191489
chr5_115269703_115269798	ENSG00000164221.13	0.633333
chr5_88761185_88761328	ENSG00000081189.16	0.926829
chr5_75707737_75707875	ENSG00000152359.15	0.776423
chr5_16090889_16091081	ENSG00000183654.9	0.916667
chr5_154011241_154011320	ENSG00000055147.19	0.47561
chr5_38978583_38978650	ENSG00000164327.13	0.94403
chr5_137963068_137963176	ENSG00000031003.10	0.0704225
chr5_75399310_75399387	ENSG00000113163.17	0.469388
chr5_53101359_53101509	ENSG00000164172.19	0.855204
chr5_13923280_13923440	ENSG00000039139.9	0.916667
chr5_138168470_138168688	ENSG00000112983.17	0.4
chr5_118928537_118928729	ENSG00000169570.10	0.92
chr5_179867445_179867495	ENSG00000197226.12	0.866667
chr5_178212973_178213103	ENSG00000175309.15	0.683616
chr5_98869014_98869277	ENSG00000153922.10	0.675676
chr5_71065125_71065222	ENSG00000145736.14	0.227273
chr5_37245710_37245845	ENSG00000197603.14	0.901515
chr5_60784094_60784212	ENSG00000164181.14	0.0833333
chr5_179615546_179615595	ENSG00000169045.17	0.934817
chr5_88240813_88240916	ENSG00000164180.13	0.875
chr5_88225769_88225866	ENSG00000164180.13	0.880952
chr5_137637294_137637395	ENSG00000146021.15	0.8125
chr5_132937649_132937740	ENSG00000072364.13	0.0833333
chr5_32380075_32380172	ENSG00000056097.16	0.70229
chr5_78003459_78003494	ENSG00000132842.14	0.119048
chr5_6622016_6622100	ENSG00000037474.15	0.785714
chr5_112259229_112259292	ENSG00000129595.13	0.893617
chr5_139865549_139865625	ENSG00000158458.21	0.814815
chr5_43307766_43307824	ENSG00000112972.15	0.493256
chr5_138138652_138138785	ENSG00000112981.5	0.666667
chr5_171996890_171997051	ENSG00000072803.17	0.304348
chr5_180279796_180280036	ENSG00000050748.17	0.0815217
chr5_103096541_103096826	ENSG00000145723.17	0.8
chr5_179963471_179963564	ENSG00000113269.14	0.884393
chr5_13917143_13917256	ENSG00000039139.9	0.894737
chr5_137888160_137888288	ENSG00000250159.7	0.944444
chr5_110618429_110618562	ENSG00000186952.15	0.722222
chr5_31521123_31521215	ENSG00000113360.16	0.771429
chr5_40769416_40769503	ENSG00000132356.11	0.837209
chr5_70207558_70207745	ENSG00000254701.3	0.84
chr5_129899461_129899509	ENSG00000251680.6	0.5
chr5_37157313_37157420	ENSG00000197603.14	0.49537
chr5_151110627_151110644	ENSG00000197043.14	0.9375
chr5_43508577_43508666	ENSG00000172244.9	0.884615
chr5_150228192_150228286	ENSG00000070808.16	0.928571
chr5_96788531_96788685	ENSG00000164307.13	0.708333
chr5_177531282_177531521	ENSG00000146067.16	0.873016
chr5_95906523_95906782	ENSG00000118985.16	0.931298
chr5_39130590_39130612	ENSG00000082074.18	0.809091
chr5_43509145_43509375	ENSG00000172244.9	0.647059
chr5_13882097_13882135	ENSG00000039139.9	0.0625
chr5_147395559_147395721	ENSG00000113657.13	0.909091
chr5_80169335_80169546	ENSG00000164300.17	0.941176
chr5_147447369_147447495	ENSG00000113657.13	0.0989011
chr5_171914343_171914405	ENSG00000072803.17	0.62963
chr5_110638198_110638355	ENSG00000186952.15	0.291667
chr5_74730260_74730398	ENSG00000164347.18	0.522727
chr5_95919424_95919545	ENSG00000118985.16	0.876712
chr5_78043903_78044016	ENSG00000132842.14	0.05
chr5_94523930_94524098	ENSG00000185261.14	0.891975
chr5_69292188_69292362	ENSG00000183323.13	0.660377
chr5_37230662_37230718	ENSG00000197603.14	0.242424
chr5_111501962_111502088	ENSG00000164211.13	0.931034
chr5_176396479_176396532	ENSG00000175416.15	0.580247
chr5_118939196_118939290	ENSG00000169570.10	0.900901
chr5_118944559_118944649	ENSG00000169570.10	0.903509
chr5_11083881_11083955	ENSG00000169862.19	0.294118
chr5_151033608_151033799	ENSG00000145901.15	0.9375
chr5_110667228_110667364	ENSG00000186952.15	0.388889
chr5_160080651_160080770	ENSG00000170234.13	0.619048
chr5_133022841_133022906	ENSG00000155329.12	0.092437
chr5_75199631_75199674	ENSG00000145700.10	0.833333
chr5_178150888_178150993	ENSG00000145912.9	0.936842
chr5_13922107_13922328	ENSG00000039139.9	0.931034
chr5_94917896_94917973	ENSG00000175471.19	0.12
chr5_77464761_77464809	ENSG00000164253.14	0.864686
chr5_65473577_65473952	ENSG00000049192.15	0.181818
chr5_157564373_157564443	ENSG00000135074.16	0.933333
chr5_38949356_38949427	ENSG00000164327.13	0.342105
chr5_87404844_87405007	ENSG00000134480.16	0.785582
chr5_55652529_55652723	ENSG00000177058.12	0.9
chr5_34913470_34913578	ENSG00000113456.19	0.407407
chr5_160108545_160108614	ENSG00000170234.13	0.0655957
chr5_10235211_10235261	ENSG00000150756.14	0.636364
chr5_75195631_75196200	ENSG00000145700.10	0.666667
chr5_137987461_137987616	ENSG00000031003.10	0.935897
chr5_179844152_179844227	ENSG00000161010.15	0.837209
chr5_31515454_31515564	ENSG00000113360.16	0.492308
chr5_135352946_135353045	ENSG00000113648.16	0.430233
chr5_150403121_150403312	ENSG00000019582.15	0.217899
chr5_65470778_65471142	ENSG00000049192.15	0.4
chr5_1578391_1578421	ENSG00000185986.12	0.0535714
chr5_69303847_69303929	ENSG00000183323.13	0.843137
chr5_94050731_94050831	ENSG00000113391.19	0.711968
chr5_83065008_83065117	ENSG00000174695.10	0.927007
chr5_94582433_94582583	ENSG00000185261.14	0.652597
chr5_132227086_132227258	ENSG00000072682.18	0.0789474
chr5_96790296_96790367	ENSG00000164307.13	0.933333
chr5_55704322_55704434	ENSG00000177058.12	0.0625
chr5_138164087_138164133	ENSG00000112983.17	0.943182
chr5_110606164_110606287	ENSG00000186952.15	0.920904
chr5_39074111_39074158	ENSG00000164327.13	0.927083
chr5_110667695_110667729	ENSG00000186952.15	0.0779221
chr5_13916348_13916455	ENSG00000039139.9	0.9
chr5_139477329_139477515	ENSG00000184584.13	0.891304
chr5_112259891_112259979	ENSG00000129595.13	0.924528
chr5_13931110_13931244	ENSG00000039139.9	0.904762
